     n      m             Cnm             Snm 
    48     36   -4.431741E-09   -7.057050E-10 
    48     37   -1.591180E-09   -5.000607E-09 
    48     38   -8.940053E-09   -1.218727E-09 
    48     39    4.423423E-09   -7.680191E-09 
    48     40    8.245656E-10    4.650757E-09 
    48     41   -2.543468E-09   -9.917661E-09 
    48     42    2.380088E-09    2.198800E-09 
    48     43    3.813860E-09    5.254853E-09 
    48     44    1.578321E-10   -8.959932E-11 
    48     45    5.863638E-09    4.688371E-09 
    48     46   -3.097309E-09    8.831968E-09 
    48     47    3.680342E-09    3.895123E-09 
    48     48    5.567872E-09   -2.091899E-09 
    49      0    2.052376E-10    2.052376E-10 
    49      1    6.643835E-09   -1.901270E-09 
    49      2   -3.489939E-10    9.895283E-10 
    49      3    7.926933E-10    1.685951E-09 
    49      4    7.065192E-10    8.012950E-09 
    49      5    1.104100E-09    1.542564E-09 
    49      6   -8.842528E-10    1.669536E-09 
    49      7    3.243852E-09    4.918757E-09 
    49      8    2.561491E-10    3.114784E-09 
    49      9    7.489335E-11    5.311486E-09 
    49     10   -7.323564E-09   -1.178169E-09 
    49     11    5.746878E-09    3.971932E-09 
    49     12   -3.037341E-09   -3.073140E-09 
    49     13    3.929051E-09    6.279570E-09 
    49     14    4.235067E-10   -1.545017E-09 
    49     15   -1.472503E-09    6.188354E-10 
    49     16   -5.085179E-11   -6.726025E-09 
    49     17   -1.594306E-09   -1.142539E-09 
    49     18   -2.293440E-09   -3.111506E-09 
    49     19   -2.173273E-09    5.216040E-10 
    49     20    5.417362E-09   -8.062177E-11 
    49     21   -2.112427E-09   -4.701980E-09 
    49     22   -6.583570E-11    3.808774E-09 
    49     23    2.100335E-09   -1.161590E-10 
    49     24    3.841787E-09    1.265367E-09 
    49     25   -5.247256E-09    5.770125E-09 
    49     26   -8.388192E-09   -1.391126E-09 
    49     27   -3.945344E-09    2.572773E-09 
    49     28   -3.775366E-09   -1.118225E-08 
    49     29   -1.843396E-10   -1.561639E-09 
    49     30    3.288227E-09    3.696202E-09 
    49     31   -5.329615E-10   -6.350468E-09 
    49     32    1.680081E-09   -5.932608E-09 
    49     33    2.639767E-09   -1.237059E-09 
    49     34    4.543736E-09    1.018305E-09 
    49     35    3.242775E-09    5.604076E-09 
    49     36   -4.635628E-09    2.249562E-09 
    49     37   -1.790841E-09    1.264403E-09 
    49     38    2.873985E-09   -2.051704E-09 
    49     39    1.900803E-09    1.642490E-09 
    49     40   -3.282271E-09    1.579163E-09 
    49     41   -2.332535E-09   -2.379320E-09 
    49     42   -2.861824E-09   -4.889678E-10 
    49     43    5.510987E-09   -7.352111E-09 
    49     44    5.758302E-09    7.891619E-09 
    49     45    1.162698E-09   -1.090400E-09 
    49     46    2.457566E-09    4.570641E-10 
    49     47    3.246290E-09    1.333511E-09 
    49     48   -1.581167E-09    8.674785E-10 
    49     49    2.546191E-09    2.863081E-09 
    50      0   -4.844421E-09   -4.844421E-09 
    50      1    3.507845E-09    3.060630E-10 
    50      2   -8.058256E-09   -1.632672E-09 
    50      3   -9.083569E-11   -5.222745E-10 
    50      4   -8.369725E-09    3.583145E-10 
    50      5    6.142480E-11   -2.747168E-09 
    50      6   -3.326039E-10    3.170994E-09 
    50      7    2.110571E-09    3.096793E-09 
    50      8   -3.722537E-09   -2.284763E-10 
    50      9   -2.257089E-09    2.663650E-09 
    50     10   -2.745413E-09   -2.078722E-09 
    50     11   -2.232313E-09    1.703389E-09 
    50     12   -5.514579E-09    5.066117E-09 
    50     13   -9.518247E-10   -5.651026E-11 
    50     14   -2.478206E-09    3.323497E-09 
    50     15   -3.301481E-09   -2.938480E-10 
    50     16   -2.608387E-09   -5.268173E-09 
    50     17    6.848591E-10   -2.987064E-09 
    50     18    1.957201E-09   -3.841877E-09 
    50     19    5.927772E-10    4.823234E-10 
    50     20    1.725506E-09   -2.149889E-09 
    50     21   -2.897125E-10   -4.441773E-10 
    50     22    1.088533E-09   -5.697980E-10 
    50     23   -1.968629E-09   -5.446216E-09 
    50     24    9.310479E-09   -6.817276E-10 
    50     25    4.769372E-09    2.619769E-09 
    50     26   -8.762797E-09   -1.904245E-09 
    50     27    5.916994E-09   -3.283430E-09 
    50     28   -1.250095E-09    6.839758E-09 
    50     29    5.230578E-09    1.553406E-09 
    50     30    4.040311E-09    6.977285E-09 
    50     31   -2.856111E-09    5.830568E-09 
    50     32   -2.599606E-09    1.128312E-09 
    50     33   -3.133904E-09   -2.815762E-09 
    50     34   -1.590066E-09   -1.459647E-09 
    50     35    2.294368E-09    1.626571E-10 
    50     36   -1.897038E-10    6.535380E-10 
    50     37   -1.145135E-09   -1.027175E-09 
    50     38   -1.120466E-09   -5.590659E-09 
    50     39   -5.388205E-09    8.518932E-09 
    50     40    2.190489E-09    5.305394E-09 
    50     41   -6.325776E-09   -5.805029E-09 
    50     42    5.455059E-09   -3.945948E-09 
    50     43    1.335998E-11   -1.589388E-09 
    50     44    9.014377E-10   -8.225808E-10 
    50     45   -2.805076E-09    5.608008E-09 
    50     46   -5.743333E-09    2.186281E-09 
    50     47   -6.091698E-09   -1.137815E-08 
    50     48    8.615923E-10    6.951980E-10 
    50     49    2.194868E-09   -4.792565E-09 
    50     50    4.536313E-09    2.547804E-09 
    51      0   -4.459225E-09   -4.459225E-09 
    51      1    1.761548E-09    1.159789E-09 
    51      2   -7.333991E-09   -2.474008E-09 
    51      3   -5.142055E-09   -6.836600E-09 
    51      4    2.066322E-09    1.702923E-09 
    51      5   -3.583581E-09   -3.546789E-09 
    51      6    8.362932E-10   -3.404029E-09 
    51      7   -1.015969E-09    3.800653E-09 
    51      8    1.467650E-09    3.799771E-09 
    51      9    9.958205E-10   -3.236335E-09 
    51     10    2.508361E-10   -2.500116E-09 
    51     11   -2.358812E-09    1.387433E-09 
    51     12   -3.714678E-09    8.661106E-10 
    51     13   -9.936195E-09    1.237298E-09 
    51     14    1.352803E-09    2.147324E-10 
    51     15    1.504859E-09   -2.226941E-10 
    51     16   -2.100991E-10   -1.119638E-09 
    51     17    3.866105E-09   -2.287826E-09 
    51     18    2.916537E-10   -1.176838E-09 
    51     19    4.988174E-10   -1.659833E-10 
    51     20   -3.460886E-10    8.096183E-11 
    51     21    2.497477E-09    6.748114E-10 
    51     22   -3.655769E-09   -2.407163E-09 
    51     23   -1.754748E-09    1.719087E-09 
    51     24    2.757595E-09   -6.343799E-09 
    51     25    7.053795E-09   -1.757842E-09 
    51     26   -1.306841E-09   -3.957577E-09 
    51     27    5.195092E-09   -9.239338E-09 
    51     28    3.921180E-09    6.606988E-09 
    51     29   -1.858832E-09    1.977467E-09 
    51     30    1.828021E-09    3.043297E-09 
    51     31    4.624084E-10    6.444881E-09 
    51     32    7.359550E-10    1.480292E-09 
    51     33   -3.833992E-09    7.541595E-10 
    51     34   -4.397760E-09   -8.695200E-10 
    51     35    2.659261E-09    2.691520E-09 
    51     36   -6.401616E-09    2.803884E-09 
    51     37   -3.167023E-09   -5.634235E-09 
    51     38    1.930808E-09   -5.645298E-09 
    51     39    5.996440E-09    8.208765E-10 
    51     40   -2.731500E-09   -8.228971E-10 
    51     41    2.114941E-09    1.190837E-09 
    51     42    6.611757E-10    3.842637E-09 
    51     43   -5.223458E-09    2.984601E-09 
    51     44    2.788213E-10    1.275959E-09 
    51     45   -8.870148E-09   -6.050970E-09 
    51     46    4.396085E-10    8.295412E-11 
    51     47    3.402212E-09   -2.152075E-09 
    51     48    3.759265E-09    1.815658E-09 
    51     49   -2.226774E-09   -1.936031E-09 
    51     50   -2.134853E-09    5.482498E-09 
    51     51    1.047639E-09    3.015711E-09 
    52      0    1.212740E-09    1.212740E-09 
    52      1   -1.755367E-09   -4.624489E-09 
    52      2    3.570718E-09    1.036296E-09 
    52      3    1.917711E-09   -6.758181E-10 
    52      4    3.068552E-09    8.918675E-10 
    52      5    1.218059E-09   -2.079190E-09 
    52      6   -6.445122E-09   -3.678756E-10 
    52      7   -4.611835E-09   -3.020978E-09 
    52      8    1.519116E-09   -1.944027E-09 
    52      9   -2.718271E-09   -4.491011E-09 
    52     10    3.394112E-09   -1.528837E-09 
    52     11   -1.859348E-10   -1.818018E-10 
    52     12   -1.658588E-09   -3.365274E-09 
    52     13   -3.356400E-09    3.761824E-09 
    52     14    3.445515E-09   -4.988171E-10 
    52     15    2.571023E-09    2.300650E-09 
    52     16   -1.173603E-09    2.897367E-09 
    52     17    8.070240E-10    1.994430E-09 
    52     18    6.958316E-10   -8.560176E-10 
    52     19    8.972293E-10    1.516344E-09 
    52     20    1.808320E-09   -3.526716E-09 
    52     21    2.315416E-10    3.702299E-10 
    52     22   -3.306020E-09    3.639361E-09 
    52     23    5.251983E-09    1.238668E-09 
    52     24    1.236690E-10    1.670518E-10 
    52     25    3.294271E-09   -2.731811E-09 
    52     26   -5.576413E-09   -2.770099E-09 
    52     27   -3.125520E-10   -5.657924E-09 
    52     28    2.542444E-09    1.129681E-09 
    52     29   -6.562689E-09   -4.051640E-09 
    52     30   -1.298385E-09   -1.641570E-10 
    52     31    2.415158E-09   -1.839211E-09 
    52     32    4.199107E-09   -5.568235E-09 
    52     33   -2.179678E-10   -1.001236E-09 
    52     34    5.462314E-09   -1.301585E-09 
    52     35    6.589572E-09    6.446973E-09 
    52     36    1.249767E-09    6.763628E-09 
    52     37   -1.046773E-08    2.855846E-09 
    52     38   -1.193977E-09   -1.686731E-09 
    52     39   -1.390270E-09   -2.592300E-09 
    52     40   -1.020079E-08   -1.481492E-09 
    52     41   -3.048459E-09   -3.501265E-09 
    52     42    1.209168E-10   -5.672863E-09 
    52     43    4.415531E-09   -2.546455E-09 
    52     44   -1.408365E-09   -2.165304E-10 
    52     45    1.751081E-09   -3.179910E-10 
    52     46    5.745545E-12    3.878145E-09 
    52     47   -3.309259E-09    4.296753E-09 
    52     48    3.623414E-09    2.888862E-09 
    52     49   -7.479693E-09    6.853820E-09 
    52     50   -5.301826E-09   -8.798204E-10 
    52     51   -5.984244E-09   -1.735272E-09 
    52     52   -2.175861E-09   -4.450047E-09 
    53      0    7.858853E-09    7.858853E-09 
    53      1    1.880422E-09   -4.639794E-10 
    53      2    5.803588E-09   -2.432870E-09 
    53      3   -1.592211E-09    1.390763E-09 
    53      4    4.561155E-09    1.408938E-09 
    53      5   -4.573653E-10   -3.830990E-09 
    53      6    2.881254E-09   -1.037367E-09 
    53      7    1.117272E-09   -6.014003E-09 
    53      8    1.864816E-09    7.149751E-12 
    53      9    2.895676E-09   -2.868336E-09 
    53     10    9.456378E-09   -2.351048E-09 
    53     11    3.408570E-09    4.501830E-10 
    53     12    6.839174E-10   -5.968827E-09 
    53     13    4.631843E-09    4.135808E-09 
    53     14    2.005838E-09   -4.479100E-10 
    53     15    5.866431E-09    5.288378E-09 
    53     16    7.446907E-10    5.763100E-09 
    53     17   -4.308698E-09    7.366012E-10 
    53     18    2.742664E-09    1.917536E-09 
    53     19    3.485238E-09   -8.471020E-10 
    53     20   -1.118721E-09   -1.198807E-09 
    53     21   -2.883412E-09    2.638321E-09 
    53     22    6.996191E-11    5.690593E-09 
    53     23    4.358931E-09   -5.326513E-09 
    53     24   -5.069137E-09    6.056520E-09 
    53     25   -4.039509E-10   -6.110613E-09 
    53     26   -7.030868E-10    2.120482E-09 
    53     27   -2.880920E-10   -2.417019E-09 
    53     28    1.297328E-09    2.965059E-09 
    53     29   -6.423483E-09   -2.470783E-09 
    53     30   -5.342867E-09   -5.982742E-09 
    53     31   -2.402302E-09    1.908967E-09 
    53     32    2.016834E-09   -1.509650E-09 
    53     33   -4.333258E-10    1.245846E-09 
    53     34   -4.315813E-09   -7.730377E-09 
    53     35    1.169498E-09   -3.594436E-09 
    53     36    2.638983E-09    2.485505E-09 
    53     37   -2.516179E-09    1.529847E-09 
    53     38    1.082111E-09   -2.139427E-09 
    53     39   -1.537576E-09   -3.161379E-09 
    53     40   -4.698647E-10   -8.936849E-10 
    53     41    7.443925E-09   -6.050292E-09 
    53     42    4.513157E-09    2.391274E-09 
    53     43   -3.817870E-10    4.331333E-09 
    53     44    1.687713E-09   -1.189731E-09 
    53     45   -7.298469E-09    2.936427E-09 
    53     46   -1.255784E-09   -4.765671E-09 
    53     47   -1.362487E-09    5.931753E-09 
    53     48   -2.308673E-09   -4.064313E-09 
    53     49   -1.438666E-09   -4.560488E-09 
    53     50    8.358830E-09    1.049423E-09 
    53     51    1.921065E-09    2.928452E-10 
    53     52    6.210917E-09    5.960699E-10 
    53     53    1.991342E-09    3.967582E-09 
    54      0    2.235823E-09    2.235823E-09 
    54      1   -1.626352E-09    4.158675E-09 
    54      2    2.313942E-09   -3.060116E-10 
    54      3    5.501420E-09    1.505661E-09 
    54      4   -1.182577E-09   -6.670811E-09 
    54      5    2.060154E-09   -1.567504E-09 
    54      6    1.665642E-09   -2.417750E-09 
    54      7    3.027299E-09    9.460514E-10 
    54      8    3.685395E-09   -3.450352E-09 
    54      9    2.455594E-09    7.071154E-09 
    54     10    4.353330E-09   -1.186975E-09 
    54     11    2.957087E-09    2.410408E-11 
    54     12   -9.746607E-10   -3.161650E-09 
    54     13    4.286626E-09    2.456588E-10 
    54     14   -1.914561E-09    8.809303E-10 
    54     15    2.899336E-09   -4.160051E-09 
    54     16   -3.730645E-09    2.574130E-09 
    54     17   -3.325080E-10    6.295326E-09 
    54     18    3.711256E-09   -9.241492E-10 
    54     19    8.310177E-09   -1.695594E-09 
    54     20   -2.217176E-09   -1.107912E-09 
    54     21   -3.216744E-09    2.578795E-09 
    54     22   -3.111271E-09    3.580989E-09 
    54     23   -1.330683E-10   -1.680045E-09 
    54     24    3.629371E-09    4.072770E-09 
    54     25   -3.793495E-09   -2.039329E-09 
    54     26    4.462776E-09   -2.943941E-09 
    54     27   -5.144672E-10    5.103454E-09 
    54     28   -1.927329E-09   -4.653886E-10 
    54     29   -1.582615E-09    7.296033E-10 
    54     30    2.205152E-09    1.949084E-09 
    54     31    7.279417E-10    4.343797E-09 
    54     32   -3.198309E-09    2.253531E-09 
    54     33   -6.078083E-09    4.950433E-10 
    54     34   -7.709311E-09   -4.606132E-09 
    54     35    1.339246E-09   -8.461615E-09 
    54     36    2.175827E-09   -7.353370E-09 
    54     37    2.663964E-09    2.176890E-09 
    54     38   -4.063356E-10   -8.893716E-10 
    54     39    7.673546E-09   -1.424373E-09 
    54     40    4.031653E-09    4.942122E-10 
    54     41    5.774665E-09    4.819879E-09 
    54     42    5.254991E-09    5.818792E-09 
    54     43   -1.815245E-09    3.914017E-09 
    54     44   -1.784755E-09    3.212329E-09 
    54     45   -1.652187E-09   -5.336385E-09 
    54     46    7.339035E-10   -4.138298E-09 
    54     47   -3.152456E-09    3.389672E-09 
    54     48    3.172687E-09    2.371008E-09 
    54     49   -1.014653E-11    9.679571E-10 
    54     50   -1.870048E-09   -1.803872E-09 
    54     51    4.907961E-09    2.777342E-09 
    54     52    1.349539E-09   -2.635483E-09 
    54     53   -2.747077E-09    3.374391E-09 
    54     54   -7.785242E-09    5.094413E-09 
    55      0    9.972200E-10    9.972200E-10 
    55      1   -2.675457E-10    4.639725E-09 
    55      2   -1.725613E-09   -2.242816E-09 
    55      3    5.427797E-09    3.156662E-09 
    55      4    1.358082E-09    2.718336E-09 
    55      5    6.141607E-09    3.030559E-09 
    55      6   -8.361303E-10   -1.953349E-09 
    55      7    9.496667E-10    3.561420E-09 
    55      8   -3.739987E-09    8.612675E-10 
    55      9    3.713603E-09    1.855791E-09 
    55     10   -1.027247E-09    3.691334E-09 
    55     11    2.875550E-09    3.043317E-09 
    55     12    1.413624E-09    3.238468E-09 
    55     13    2.030335E-09   -8.774775E-10 
    55     14   -2.138711E-09    8.887275E-10 
    55     15   -1.834056E-09   -5.132450E-09 
    55     16   -3.015982E-09   -1.910440E-10 
    55     17   -2.204972E-09   -1.818208E-09 
    55     18   -2.548852E-09    6.342630E-09 
    55     19    1.793105E-09   -3.102874E-10 
    55     20   -9.135412E-10    1.065498E-09 
    55     21    6.549486E-10   -3.052732E-09 
    55     22    4.037216E-09   -2.391275E-09 
    55     23    1.643255E-09    5.853257E-09 
    55     24    6.711958E-09    3.758094E-09 
    55     25   -4.865699E-09    2.128013E-09 
    55     26   -1.031911E-09   -2.100240E-09 
    55     27   -3.392402E-09    3.487250E-09 
    55     28    3.103143E-10    2.677146E-10 
    55     29    2.949756E-09   -7.942431E-10 
    55     30    4.519651E-09    1.799694E-10 
    55     31   -2.162496E-10    1.264508E-09 
    55     32    2.697668E-10    1.557977E-09 
    55     33    1.482388E-09   -5.463372E-11 
    55     34   -3.795293E-10    7.608942E-10 
    55     35    2.710959E-09   -2.191250E-09 
    55     36    1.166246E-09    4.537295E-09 
    55     37   -2.897527E-09    5.065576E-09 
    55     38   -7.108135E-09    1.302014E-09 
    55     39   -2.088997E-09   -4.760721E-09 
    55     40    3.215425E-09   -4.449067E-09 
    55     41    3.583520E-09    2.911263E-10 
    55     42    3.117264E-09   -2.224171E-09 
    55     43    5.374511E-10   -7.984497E-11 
    55     44    7.727416E-09   -2.304303E-09 
    55     45    1.451689E-09    4.381631E-09 
    55     46   -3.532457E-09   -1.874389E-09 
    55     47    3.501021E-09   -5.588737E-11 
    55     48   -5.388327E-09   -1.873865E-09 
    55     49    2.350115E-09   -4.377426E-10 
    55     50   -4.445175E-09    1.359419E-09 
    55     51    1.144062E-10    4.842080E-09 
    55     52   -4.635266E-09   -3.714447E-09 
    55     53    3.242931E-10    1.470926E-09 
    55     54   -5.585665E-09   -6.193416E-09 
    55     55    1.644589E-09   -5.654345E-09 
    56      0   -4.274091E-09   -4.274091E-09 
    56      1    3.421234E-09    3.607696E-09 
    56      2   -3.146504E-09    5.380856E-09 
    56      3   -2.495736E-09    2.725908E-09 
    56      4   -9.484061E-10    4.542614E-09 
    56      5    2.452550E-09    2.524878E-09 
    56      6   -8.866261E-09    1.348923E-09 
    56      7    2.998342E-09   -2.529405E-10 
    56      8   -3.768236E-09   -5.443993E-09 
    56      9    3.713636E-09    1.053079E-09 
    56     10   -3.352848E-09    1.338419E-09 
    56     11    6.543746E-10    3.028444E-09 
    56     12   -1.142156E-09    4.795017E-09 
    56     13    8.964129E-10    5.767426E-09 
    56     14    1.334392E-10    4.348101E-09 
    56     15   -3.485712E-09    1.194908E-09 
    56     16   -4.026094E-10   -3.516100E-09 
    56     17   -7.195223E-09    6.723437E-10 
    56     18   -2.013090E-09    3.069518E-09 
    56     19   -1.479712E-09   -3.606652E-10 
    56     20    5.241354E-09   -1.998899E-09 
    56     21    2.304562E-10   -4.247770E-09 
    56     22    1.679772E-09   -1.163355E-10 
    56     23    2.141245E-09    4.318417E-09 
    56     24    1.130284E-09    4.979111E-11 
    56     25   -1.603038E-09    3.085375E-09 
    56     26    2.193500E-09   -4.562927E-09 
    56     27    1.073999E-09    3.063652E-09 
    56     28   -3.518848E-09    1.053022E-09 
    56     29    4.407450E-09   -3.610768E-09 
    56     30   -8.769267E-10    2.462449E-09 
    56     31   -1.244410E-09   -5.991062E-09 
    56     32    3.791621E-09   -2.573289E-09 
    56     33    5.563491E-09    2.148603E-09 
    56     34    3.399466E-09    7.781533E-10 
    56     35   -4.641135E-10    2.017456E-10 
    56     36    3.237371E-09   -4.139077E-10 
    56     37    2.310981E-09    4.785123E-09 
    56     38    1.769302E-09    4.905673E-09 
    56     39   -1.701971E-09   -4.217301E-09 
    56     40    2.023987E-09    3.442114E-09 
    56     41   -3.827674E-10    2.890789E-09 
    56     42   -5.612169E-09   -9.614097E-11 
    56     43    7.409373E-10   -5.532119E-09 
    56     44    1.234233E-09    2.344642E-09 
    56     45    4.929882E-09   -9.349046E-10 
    56     46    3.394114E-09   -3.959272E-09 
    56     47    7.425617E-09    2.402945E-09 
    56     48   -1.744750E-09   -2.943551E-09 
    56     49    4.222319E-09    5.935256E-09 
    56     50   -4.938716E-09    1.149665E-09 
    56     51    2.695523E-09   -9.980241E-10 
    56     52   -2.898278E-09   -1.824435E-09 
    56     53   -9.776835E-09   -7.970553E-10 
    56     54   -6.888493E-09   -1.969705E-09 
    56     55   -1.068785E-10   -3.944050E-09 
    56     56    1.478242E-09   -9.464312E-10 
    57      0   -2.697551E-09   -2.697551E-09 
    57      1    4.942466E-09   -2.630341E-09 
    57      2   -3.489406E-09    1.540884E-09 
    57      3   -4.268257E-09    3.949169E-09 
    57      4   -7.233403E-09   -6.043308E-10 
    57      5   -2.849150E-09    5.437325E-10 
    57      6    1.322006E-09   -1.429928E-09 
    57      7   -6.544959E-10    2.473355E-11 
    57      8    3.925651E-09    8.999129E-09 
    57      9    2.170483E-09   -4.350065E-09 
    57     10   -2.072790E-09    3.140840E-09 
    57     11   -4.029698E-09   -7.160854E-09 
    57     12    6.057362E-09    6.707334E-09 
    57     13    7.243795E-10   -2.147378E-09 
    57     14   -8.791750E-10    5.562310E-09 
    57     15    7.444056E-10    5.279515E-09 
    57     16   -6.729659E-13   -4.444488E-09 
    57     17   -1.942969E-09   -2.474220E-09 
    57     18    1.120023E-09    7.835846E-10 
    57     19   -3.850773E-09    4.062436E-09 
    57     20    3.591993E-09    3.119690E-09 
    57     21   -6.113399E-10    4.849929E-10 
    57     22    2.458947E-09    3.641198E-10 
    57     23   -2.115714E-09   -9.146113E-10 
    57     24   -2.584643E-09   -2.540759E-09 
    57     25    6.599900E-09   -2.694890E-09 
    57     26   -1.862376E-09   -4.797242E-09 
    57     27    7.373601E-10    6.957775E-10 
    57     28   -3.578221E-09    3.577420E-11 
    57     29   -4.633468E-10   -2.762151E-09 
    57     30    6.380042E-09    3.395500E-09 
    57     31   -1.720788E-09   -3.620586E-09 
    57     32    4.687322E-10   -1.643084E-09 
    57     33    9.911768E-10    4.405925E-09 
    57     34   -2.775921E-09    2.038364E-09 
    57     35    2.372809E-10   -3.710454E-09 
    57     36   -1.432004E-09   -5.733336E-09 
    57     37    2.512513E-09    2.425253E-09 
    57     38    4.619115E-09    4.531177E-09 
    57     39    1.118320E-09    7.336430E-10 
    57     40    8.160455E-10   -2.944570E-10 
    57     41   -6.913475E-10    2.101283E-09 
    57     42   -9.354437E-09    1.296730E-09 
    57     43   -1.933124E-09   -6.422595E-09 
    57     44    2.152437E-09   -1.398953E-10 
    57     45   -1.503623E-09    4.371486E-09 
    57     46   -4.106212E-09    2.420685E-09 
    57     47   -1.157335E-10   -1.034677E-09 
    57     48   -1.317287E-09    4.822891E-09 
    57     49   -6.118931E-10   -3.171813E-09 
    57     50   -2.365058E-09   -5.006612E-09 
    57     51   -2.741581E-09   -5.082964E-09 
    57     52    3.366815E-09    1.809448E-11 
    57     53    4.219631E-09   -1.450055E-09 
    57     54   -5.649068E-09    3.440452E-09 
    57     55    2.779516E-09    8.621409E-10 
    57     56    6.609665E-10    3.348802E-09 
    57     57   -2.304645E-09   -3.051192E-09 
    58      0   -3.473932E-09   -3.473932E-09 
    58      1   -1.981934E-09   -1.205585E-09 
    58      2    2.145870E-09    5.034699E-09 
    58      3   -4.171692E-09   -5.534011E-09 
    58      4   -2.790056E-09   -1.868760E-09 
    58      5    2.026689E-09   -5.255542E-10 
    58      6   -9.021187E-10    1.202853E-09 
    58      7   -5.112197E-09    2.949481E-09 
    58      8    4.117389E-09    3.117637E-09 
    58      9   -4.188946E-09   -6.296661E-09 
    58     10    2.393778E-10   -2.022098E-09 
    58     11   -3.265755E-09   -4.536441E-09 
    58     12    1.893229E-09    6.084023E-10 
    58     13   -3.760985E-09    1.625205E-10 
    58     14    4.625599E-09   -1.750883E-09 
    58     15    1.658957E-09   -9.894312E-10 
    58     16    1.143077E-09   -1.415609E-09 
    58     17    4.814728E-09    2.218370E-09 
    58     18    4.602160E-09   -6.350781E-10 
    58     19    2.157438E-09   -4.775274E-10 
    58     20   -2.902267E-09    1.018371E-09 
    58     21   -3.625528E-10    4.862937E-09 
    58     22    3.023460E-09   -2.652969E-09 
    58     23   -2.548133E-10    2.607988E-09 
    58     24   -3.135782E-09   -1.953134E-09 
    58     25    2.309760E-09   -2.576021E-09 
    58     26   -1.786973E-09   -1.051548E-10 
    58     27   -3.872965E-09   -5.434398E-09 
    58     28   -2.116649E-09   -2.396239E-09 
    58     29    2.659451E-09   -2.799664E-09 
    58     30    6.064438E-09    3.258911E-09 
    58     31   -3.489341E-09    1.391790E-09 
    58     32    2.018809E-09    1.018885E-09 
    58     33   -6.098057E-10    1.391332E-09 
    58     34   -2.325611E-09    2.750497E-09 
    58     35   -3.370006E-09   -3.722208E-10 
    58     36   -4.108076E-09   -1.764000E-09 
    58     37    2.323124E-09   -2.733394E-09 
    58     38   -5.198229E-09    3.211035E-10 
    58     39    5.649026E-10   -1.317023E-09 
    58     40    1.972573E-09   -5.722540E-09 
    58     41    2.395701E-09    3.141352E-09 
    58     42    8.640743E-10   -1.698251E-09 
    58     43   -1.599424E-09   -2.920576E-09 
    58     44    6.955383E-09    6.716236E-10 
    58     45   -1.198502E-09    4.718844E-09 
    58     46    1.622300E-09    2.012451E-09 
    58     47    4.182673E-10   -8.019916E-10 
    58     48   -1.608694E-09   -3.494837E-09 
    58     49    1.379674E-09   -1.963697E-10 
    58     50   -8.887353E-10    6.215666E-09 
    58     51    8.399723E-10   -3.389052E-09 
    58     52   -6.456764E-10    4.380197E-09 
    58     53   -5.284478E-09   -2.474754E-09 
    58     54   -2.944515E-09   -7.716297E-10 
    58     55    1.834315E-09   -3.032791E-09 
    58     56   -2.144758E-10   -5.587458E-10 
    58     57   -2.150551E-09    8.687831E-10 
    58     58   -1.294459E-10    2.633103E-10 
    59      0    3.544712E-09    3.544712E-09 
    59      1   -3.338756E-09   -8.071905E-10 
    59      2    4.708083E-09    8.188787E-10 
    59      3   -1.592637E-09   -4.900404E-09 
    59      4    3.226093E-09    3.882815E-09 
    59      5    2.416537E-10   -5.219246E-09 
    59      6   -5.068414E-09    6.817559E-11 
    59      7   -4.416361E-09    5.812994E-10 
    59      8    3.666551E-09    6.043229E-10 
    59      9   -2.063209E-10   -1.179703E-09 
    59     10    5.435926E-09   -5.181012E-09 
    59     11    5.708516E-11   -2.475703E-10 
    59     12    3.279078E-09   -3.000216E-09 
    59     13   -4.828179E-09   -9.174807E-10 
    59     14   -1.431416E-09   -5.928031E-09 
    59     15    7.670852E-10   -2.034421E-09 
    59     16   -1.179659E-09   -1.172082E-09 
    59     17    1.422136E-09   -3.275969E-10 
    59     18    2.204605E-09   -2.839724E-10 
    59     19    6.206820E-11   -2.631571E-09 
    59     20   -3.641808E-09   -1.141352E-09 
    59     21    3.960434E-09   -3.335784E-10 
    59     22    2.219077E-09   -4.171172E-09 
    59     23    4.405645E-09    3.593174E-09 
    59     24    7.953627E-10   -6.934742E-11 
    59     25    1.973642E-09   -2.026825E-09 
    59     26    8.391238E-10    9.940187E-09 
    59     27   -3.233462E-09   -1.304139E-09 
    59     28    2.805169E-10   -3.834862E-10 
    59     29   -4.116844E-09   -5.664598E-10 
    59     30   -3.120289E-09   -2.035878E-09 
    59     31   -1.600807E-09    4.104854E-09 
    59     32    1.558041E-09   -8.795243E-10 
    59     33   -7.787553E-10   -6.846987E-12 
    59     34    1.581153E-09   -5.644870E-10 
    59     35   -2.407467E-09   -1.342433E-09 
    59     36    4.424411E-10    9.918876E-10 
    59     37   -1.007722E-09   -1.495045E-09 
    59     38   -1.039247E-09    4.941672E-09 
    59     39   -2.664544E-09    5.208950E-10 
    59     40   -7.623284E-09    5.472555E-10 
    59     41   -7.243346E-10    1.012585E-09 
    59     42   -1.635448E-09   -7.770042E-10 
    59     43   -2.998730E-09   -3.005541E-09 
    59     44    5.389943E-09   -3.335258E-09 
    59     45    6.844789E-09   -1.523513E-09 
    59     46    4.520630E-09    2.171229E-09 
    59     47    5.082953E-10    4.935189E-09 
    59     48    3.292460E-09    6.115753E-09 
    59     49   -2.033683E-09    3.804495E-09 
