     n      m             Cnm             Snm 
    48     37   -1.591698E-09   -5.000580E-09 
    48     38   -8.939705E-09   -1.218735E-09 
    48     39    4.424882E-09   -7.679058E-09 
    48     40    8.241152E-10    4.650333E-09 
    48     41   -2.544440E-09   -9.918163E-09 
    48     42    2.380054E-09    2.196622E-09 
    48     43    3.812646E-09    5.254498E-09 
    48     44    1.580848E-10   -8.887056E-11 
    48     45    5.864137E-09    4.688332E-09 
    48     46   -3.093345E-09    8.832361E-09 
    48     47    3.676205E-09    3.899567E-09 
    48     48    5.567271E-09   -2.092142E-09 
    49      0    2.052065E-10    2.052065E-10 
    49      1    6.643513E-09   -1.901485E-09 
    49      2   -3.488600E-10    9.893822E-10 
    49      3    7.925633E-10    1.685849E-09 
    49      4    7.066707E-10    8.012946E-09 
    49      5    1.104270E-09    1.542685E-09 
    49      6   -8.842120E-10    1.669592E-09 
    49      7    3.243903E-09    4.918820E-09 
    49      8    2.559903E-10    3.114937E-09 
    49      9    7.498229E-11    5.311490E-09 
    49     10   -7.323566E-09   -1.178019E-09 
    49     11    5.747008E-09    3.971797E-09 
    49     12   -3.038066E-09   -3.072776E-09 
    49     13    3.928895E-09    6.279175E-09 
    49     14    4.236785E-10   -1.545381E-09 
    49     15   -1.472973E-09    6.191496E-10 
    49     16   -5.125565E-11   -6.725909E-09 
    49     17   -1.594337E-09   -1.141794E-09 
    49     18   -2.293164E-09   -3.112205E-09 
    49     19   -2.173315E-09    5.210809E-10 
    49     20    5.417748E-09   -8.108196E-11 
    49     21   -2.112441E-09   -4.702180E-09 
    49     22   -6.583751E-11    3.808305E-09 
    49     23    2.099956E-09   -1.158506E-10 
    49     24    3.841765E-09    1.265382E-09 
    49     25   -5.247103E-09    5.770423E-09 
    49     26   -8.388226E-09   -1.390995E-09 
    49     27   -3.944870E-09    2.572008E-09 
    49     28   -3.775615E-09   -1.118251E-08 
    49     29   -1.842245E-10   -1.561617E-09 
    49     30    3.287819E-09    3.695979E-09 
    49     31   -5.335123E-10   -6.351170E-09 
    49     32    1.679939E-09   -5.933022E-09 
    49     33    2.638862E-09   -1.237409E-09 
    49     34    4.544500E-09    1.018694E-09 
    49     35    3.243164E-09    5.603322E-09 
    49     36   -4.635655E-09    2.249507E-09 
    49     37   -1.790373E-09    1.264284E-09 
    49     38    2.874076E-09   -2.050953E-09 
    49     39    1.902248E-09    1.642148E-09 
    49     40   -3.281397E-09    1.578815E-09 
    49     41   -2.331338E-09   -2.378994E-09 
    49     42   -2.862959E-09   -4.884685E-10 
    49     43    5.510937E-09   -7.352052E-09 
    49     44    5.759638E-09    7.890221E-09 
    49     45    1.163425E-09   -1.090942E-09 
    49     46    2.458100E-09    4.595926E-10 
    49     47    3.245054E-09    1.333726E-09 
    49     48   -1.577030E-09    8.611342E-10 
    49     49    2.546107E-09    2.864829E-09 
    50      0   -4.844620E-09   -4.844620E-09 
    50      1    3.507897E-09    3.065283E-10 
    50      2   -8.058309E-09   -1.632622E-09 
    50      3   -9.053284E-11   -5.220547E-10 
    50      4   -8.369854E-09    3.583659E-10 
    50      5    6.105844E-11   -2.747104E-09 
    50      6   -3.326911E-10    3.171086E-09 
    50      7    2.110524E-09    3.096691E-09 
    50      8   -3.722482E-09   -2.285495E-10 
    50      9   -2.257023E-09    2.663614E-09 
    50     10   -2.745216E-09   -2.078897E-09 
    50     11   -2.232522E-09    1.703658E-09 
    50     12   -5.514553E-09    5.066115E-09 
    50     13   -9.515428E-10   -5.678639E-11 
    50     14   -2.478736E-09    3.323284E-09 
    50     15   -3.302070E-09   -2.930963E-10 
    50     16   -2.607970E-09   -5.267762E-09 
    50     17    6.849155E-10   -2.986538E-09 
    50     18    1.957410E-09   -3.841781E-09 
    50     19    5.930434E-10    4.823114E-10 
    50     20    1.725839E-09   -2.149463E-09 
    50     21   -2.896080E-10   -4.435010E-10 
    50     22    1.088482E-09   -5.693936E-10 
    50     23   -1.968287E-09   -5.446324E-09 
    50     24    9.310431E-09   -6.815553E-10 
    50     25    4.769136E-09    2.619878E-09 
    50     26   -8.762876E-09   -1.904198E-09 
    50     27    5.917349E-09   -3.283141E-09 
    50     28   -1.250579E-09    6.839855E-09 
    50     29    5.230420E-09    1.553496E-09 
    50     30    4.040211E-09    6.977176E-09 
    50     31   -2.855510E-09    5.831644E-09 
    50     32   -2.599462E-09    1.127984E-09 
    50     33   -3.133661E-09   -2.816025E-09 
    50     34   -1.591027E-09   -1.460039E-09 
    50     35    2.294361E-09    1.624728E-10 
    50     36   -1.897649E-10    6.525146E-10 
    50     37   -1.145511E-09   -1.026860E-09 
    50     38   -1.120014E-09   -5.590636E-09 
    50     39   -5.386766E-09    8.519516E-09 
    50     40    2.190070E-09    5.305215E-09 
    50     41   -6.326654E-09   -5.805447E-09 
    50     42    5.455124E-09   -3.946669E-09 
    50     43    1.297810E-11   -1.589195E-09 
    50     44    9.017880E-10   -8.216073E-10 
    50     45   -2.805506E-09    5.610992E-09 
    50     46   -5.739542E-09    2.186177E-09 
    50     47   -6.092719E-09   -1.137721E-08 
    50     48    8.636152E-10    6.958326E-10 
    50     49    2.196313E-09   -4.791006E-09 
    50     50    4.537723E-09    2.548299E-09 
    51      0   -4.459448E-09   -4.459448E-09 
    51      1    1.761117E-09    1.159705E-09 
    51      2   -7.333951E-09   -2.474006E-09 
    51      3   -5.142164E-09   -6.836740E-09 
    51      4    2.066378E-09    1.702808E-09 
    51      5   -3.583468E-09   -3.546695E-09 
    51      6    8.363912E-10   -3.404029E-09 
    51      7   -1.015993E-09    3.800788E-09 
    51      8    1.467495E-09    3.800038E-09 
    51      9    9.958507E-10   -3.236334E-09 
    51     10    2.507995E-10   -2.500023E-09 
    51     11   -2.358725E-09    1.387361E-09 
    51     12   -3.715466E-09    8.664272E-10 
    51     13   -9.936406E-09    1.236956E-09 
    51     14    1.353109E-09    2.141291E-10 
    51     15    1.504404E-09   -2.224149E-10 
    51     16   -2.108005E-10   -1.119314E-09 
    51     17    3.866106E-09   -2.286943E-09 
    51     18    2.921162E-10   -1.177540E-09 
    51     19    4.988633E-10   -1.665438E-10 
    51     20   -3.456923E-10    8.058734E-11 
    51     21    2.497421E-09    6.746715E-10 
    51     22   -3.655511E-09   -2.407634E-09 
    51     23   -1.755146E-09    1.719286E-09 
    51     24    2.757757E-09   -6.343644E-09 
    51     25    7.053994E-09   -1.757615E-09 
    51     26   -1.306751E-09   -3.957523E-09 
    51     27    5.195471E-09   -9.239990E-09 
    51     28    3.921313E-09    6.606561E-09 
    51     29   -1.858687E-09    1.977527E-09 
    51     30    1.827774E-09    3.043572E-09 
    51     31    4.619893E-10    6.444322E-09 
    51     32    7.356711E-10    1.480113E-09 
    51     33   -3.834783E-09    7.537826E-10 
    51     34   -4.396975E-09   -8.694718E-10 
    51     35    2.659395E-09    2.690830E-09 
    51     36   -6.401865E-09    2.803703E-09 
    51     37   -3.166551E-09   -5.634080E-09 
    51     38    1.930893E-09   -5.644539E-09 
    51     39    5.998132E-09    8.204861E-10 
    51     40   -2.730509E-09   -8.230911E-10 
    51     41    2.116555E-09    1.191166E-09 
    51     42    6.600501E-10    3.843113E-09 
    51     43   -5.223094E-09    2.984033E-09 
    51     44    2.800698E-10    1.273255E-09 
    51     45   -8.870766E-09   -6.050884E-09 
    51     46    4.381996E-10    8.608976E-11 
    51     47    3.400621E-09   -2.152990E-09 
    51     48    3.758424E-09    1.813777E-09 
    51     49   -2.226285E-09   -1.938128E-09 
    51     50   -2.132179E-09    5.482452E-09 
    51     51    1.047731E-09    3.017252E-09 
    52      0    1.212861E-09    1.212861E-09 
    52      1   -1.755407E-09   -4.624183E-09 
    52      2    3.570683E-09    1.036392E-09 
    52      3    1.918018E-09   -6.756768E-10 
    52      4    3.068530E-09    8.919195E-10 
    52      5    1.217676E-09   -2.079227E-09 
    52      6   -6.445182E-09   -3.677519E-10 
    52      7   -4.611782E-09   -3.021084E-09 
    52      8    1.519212E-09   -1.944162E-09 
    52      9   -2.718221E-09   -4.491112E-09 
    52     10    3.394326E-09   -1.529015E-09 
    52     11   -1.861347E-10   -1.814577E-10 
    52     12   -1.658574E-09   -3.365313E-09 
    52     13   -3.356130E-09    3.761505E-09 
    52     14    3.444939E-09   -4.989443E-10 
    52     15    2.570358E-09    2.301386E-09 
    52     16   -1.173061E-09    2.897752E-09 
    52     17    8.070751E-10    1.994947E-09 
    52     18    6.959367E-10   -8.559596E-10 
    52     19    8.973840E-10    1.516349E-09 
    52     20    1.808644E-09   -3.526288E-09 
    52     21    2.317989E-10    3.708824E-10 
    52     22   -3.306074E-09    3.639864E-09 
    52     23    5.252255E-09    1.238422E-09 
    52     24    1.236649E-10    1.673300E-10 
    52     25    3.293958E-09   -2.731727E-09 
    52     26   -5.576417E-09   -2.770035E-09 
    52     27   -3.121619E-10   -5.657697E-09 
    52     28    2.541775E-09    1.129799E-09 
    52     29   -6.563018E-09   -4.051510E-09 
    52     30   -1.298702E-09   -1.642044E-10 
    52     31    2.416333E-09   -1.838282E-09 
    52     32    4.199121E-09   -5.568425E-09 
    52     33   -2.179493E-10   -1.001252E-09 
    52     34    5.461184E-09   -1.302143E-09 
    52     35    6.589712E-09    6.446862E-09 
    52     36    1.249738E-09    6.762485E-09 
    52     37   -1.046802E-08    2.856259E-09 
    52     38   -1.193463E-09   -1.686890E-09 
    52     39   -1.389227E-09   -2.591886E-09 
    52     40   -1.020129E-08   -1.481507E-09 
    52     41   -3.048915E-09   -3.501546E-09 
    52     42    1.211102E-10   -5.672435E-09 
    52     43    4.415772E-09   -2.545816E-09 
    52     44   -1.407737E-09   -2.152563E-10 
    52     45    1.750733E-09   -3.133848E-10 
    52     46    7.430881E-12    3.877657E-09 
    52     47   -3.306420E-09    4.295968E-09 
    52     48    3.624085E-09    2.889225E-09 
    52     49   -7.477667E-09    6.853757E-09 
    52     50   -5.303424E-09   -8.800325E-10 
    52     51   -5.984209E-09   -1.733930E-09 
    52     52   -2.176501E-09   -4.450512E-09 
    53      0    7.858955E-09    7.858955E-09 
    53      1    1.879828E-09   -4.640714E-10 
    53      2    5.803623E-09   -2.432942E-09 
    53      3   -1.592246E-09    1.390664E-09 
    53      4    4.561273E-09    1.409017E-09 
    53      5   -4.571536E-10   -3.830883E-09 
    53      6    2.881337E-09   -1.037238E-09 
    53      7    1.117183E-09   -6.013964E-09 
    53      8    1.864684E-09    7.322996E-12 
    53      9    2.895720E-09   -2.868342E-09 
    53     10    9.456330E-09   -2.350984E-09 
    53     11    3.408670E-09    4.500367E-10 
    53     12    6.830941E-10   -5.968418E-09 
    53     13    4.631743E-09    4.135454E-09 
    53     14    2.006178E-09   -4.486418E-10 
    53     15    5.865856E-09    5.288770E-09 
    53     16    7.439031E-10    5.763840E-09 
    53     17   -4.308517E-09    7.375946E-10 
    53     18    2.743106E-09    1.916754E-09 
    53     19    3.485332E-09   -8.477014E-10 
    53     20   -1.118048E-09   -1.199033E-09 
    53     21   -2.883463E-09    2.638147E-09 
    53     22    7.040244E-11    5.690211E-09 
    53     23    4.358459E-09   -5.326270E-09 
    53     24   -5.068832E-09    6.056691E-09 
    53     25   -4.037602E-10   -6.110308E-09 
    53     26   -7.029110E-10    2.120395E-09 
    53     27   -2.876161E-10   -2.417803E-09 
    53     28    1.297373E-09    2.964758E-09 
    53     29   -6.423302E-09   -2.470657E-09 
    53     30   -5.343242E-09   -5.982168E-09 
    53     31   -2.402681E-09    1.908804E-09 
    53     32    2.016484E-09   -1.509686E-09 
    53     33   -4.340944E-10    1.245598E-09 
    53     34   -4.314978E-09   -7.730569E-09 
    53     35    1.169525E-09   -3.595318E-09 
    53     36    2.638700E-09    2.485260E-09 
    53     37   -2.515963E-09    1.530119E-09 
    53     38    1.082459E-09   -2.138669E-09 
    53     39   -1.536085E-09   -3.161388E-09 
    53     40   -4.689927E-10   -8.937249E-10 
    53     41    7.444989E-09   -6.049991E-09 
    53     42    4.512331E-09    2.391438E-09 
    53     43   -3.820131E-10    4.330553E-09 
    53     44    1.688281E-09   -1.193123E-09 
    53     45   -7.299761E-09    2.936688E-09 
    53     46   -1.258632E-09   -4.763348E-09 
    53     47   -1.362752E-09    5.929979E-09 
    53     48   -2.311147E-09   -4.062089E-09 
    53     49   -1.438227E-09   -4.562331E-09 
    53     50    8.357940E-09    1.049086E-09 
    53     51    1.922128E-09    2.921884E-10 
    53     52    6.209363E-09    5.954787E-10 
    53     53    1.992460E-09    3.969523E-09 
    54      0    2.236210E-09    2.236210E-09 
    54      1   -1.626448E-09    4.158936E-09 
    54      2    2.313923E-09   -3.059968E-10 
    54      3    5.501772E-09    1.505966E-09 
    54      4   -1.182649E-09   -6.670720E-09 
    54      5    2.059848E-09   -1.567479E-09 
    54      6    1.665664E-09   -2.417697E-09 
    54      7    3.027314E-09    9.459231E-10 
    54      8    3.685544E-09   -3.450460E-09 
    54      9    2.455713E-09    7.071182E-09 
    54     10    4.353525E-09   -1.187124E-09 
    54     11    2.956900E-09    2.432625E-11 
    54     12   -9.746732E-10   -3.161611E-09 
    54     13    4.286850E-09    2.452591E-10 
    54     14   -1.915141E-09    8.808273E-10 
    54     15    2.898655E-09   -4.159319E-09 
    54     16   -3.730078E-09    2.574627E-09 
    54     17   -3.324288E-10    6.295876E-09 
    54     18    3.711482E-09   -9.239041E-10 
    54     19    8.310372E-09   -1.695604E-09 
    54     20   -2.216770E-09   -1.107615E-09 
    54     21   -3.216525E-09    2.579580E-09 
    54     22   -3.111429E-09    3.581511E-09 
    54     23   -1.327211E-10   -1.680360E-09 
    54     24    3.629306E-09    4.073212E-09 
    54     25   -3.793826E-09   -2.039091E-09 
    54     26    4.462793E-09   -2.943822E-09 
    54     27   -5.142421E-10    5.103584E-09 
    54     28   -1.928201E-09   -4.653436E-10 
    54     29   -1.583248E-09    7.298350E-10 
    54     30    2.204768E-09    1.949010E-09 
    54     31    7.291030E-10    4.344907E-09 
    54     32   -3.198143E-09    2.253508E-09 
    54     33   -6.078499E-09    4.950986E-10 
    54     34   -7.710294E-09   -4.606333E-09 
    54     35    1.339016E-09   -8.461807E-09 
    54     36    2.176079E-09   -7.354510E-09 
    54     37    2.663618E-09    2.177103E-09 
    54     38   -4.061100E-10   -8.895109E-10 
    54     39    7.674329E-09   -1.424229E-09 
    54     40    4.031032E-09    4.942713E-10 
    54     41    5.774661E-09    4.819966E-09 
    54     42    5.255177E-09    5.819993E-09 
    54     43   -1.814597E-09    3.915212E-09 
    54     44   -1.784245E-09    3.213371E-09 
    54     45   -1.653038E-09   -5.331944E-09 
    54     46    7.331990E-10   -4.139949E-09 
    54     47   -3.148697E-09    3.387115E-09 
    54     48    3.172122E-09    2.370683E-09 
    54     49   -9.705917E-12    9.672191E-10 
    54     50   -1.870591E-09   -1.803927E-09 
    54     51    4.908333E-09    2.776573E-09 
    54     52    1.348558E-09   -2.635487E-09 
    54     53   -2.752840E-09    3.376126E-09 
    54     54   -7.782610E-09    5.096498E-09 
    55      0    9.971707E-10    9.971707E-10 
    55      1   -2.680515E-10    4.639424E-09 
    55      2   -1.725540E-09   -2.242824E-09 
    55      3    5.427643E-09    3.156608E-09 
    55      4    1.358062E-09    2.718289E-09 
    55      5    6.141697E-09    3.030595E-09 
    55      6   -8.360029E-10   -1.953276E-09 
    55      7    9.497060E-10    3.561339E-09 
    55      8   -3.740280E-09    8.614449E-10 
    55      9    3.713682E-09    1.855763E-09 
    55     10   -1.027300E-09    3.691506E-09 
    55     11    2.875806E-09    3.043292E-09 
    55     12    1.412798E-09    3.238926E-09 
    55     13    2.030233E-09   -8.777852E-10 
    55     14   -2.138319E-09    8.879406E-10 
    55     15   -1.834575E-09   -5.132118E-09 
    55     16   -3.017040E-09   -1.901983E-10 
    55     17   -2.204877E-09   -1.817068E-09 
    55     18   -2.548423E-09    6.341909E-09 
    55     19    1.793322E-09   -3.107898E-10 
    55     20   -9.129323E-10    1.065312E-09 
    55     21    6.549336E-10   -3.052800E-09 
    55     22    4.037778E-09   -2.391709E-09 
    55     23    1.642740E-09    5.853501E-09 
    55     24    6.712455E-09    3.758470E-09 
    55     25   -4.865578E-09    2.128183E-09 
    55     26   -1.031591E-09   -2.100476E-09 
    55     27   -3.392021E-09    3.486429E-09 
    55     28    3.105004E-10    2.672595E-10 
    55     29    2.949897E-09   -7.942414E-10 
    55     30    4.519480E-09    1.810801E-10 
    55     31   -2.163437E-10    1.264498E-09 
    55     32    2.694386E-10    1.558066E-09 
    55     33    1.481533E-09   -5.496592E-11 
    55     34   -3.787462E-10    7.601904E-10 
    55     35    2.710677E-09   -2.192222E-09 
    55     36    1.165688E-09    4.536916E-09 
    55     37   -2.897414E-09    5.066108E-09 
    55     38   -7.107749E-09    1.302870E-09 
    55     39   -2.087971E-09   -4.760513E-09 
    55     40    3.216112E-09   -4.449230E-09 
    55     41    3.584613E-09    2.911506E-10 
    55     42    3.116671E-09   -2.224402E-09 
    55     43    5.364576E-10   -8.061646E-11 
    55     44    7.727773E-09   -2.307485E-09 
    55     45    1.449921E-09    4.381868E-09 
    55     46   -3.536417E-09   -1.872943E-09 
    55     47    3.500926E-09   -5.883858E-11 
    55     48   -5.391009E-09   -1.868825E-09 
    55     49    2.350957E-09   -4.386557E-10 
    55     50   -4.446904E-09    1.360205E-09 
    55     51    1.158097E-10    4.841704E-09 
    55     52   -4.634697E-09   -3.716039E-09 
    55     53    3.238029E-10    1.469120E-09 
    55     54   -5.585997E-09   -6.190010E-09 
    55     55    1.643901E-09   -5.655736E-09 
    56      0   -4.274120E-09   -4.274120E-09 
    56      1    3.421170E-09    3.608273E-09 
    56      2   -3.146501E-09    5.380923E-09 
    56      3   -2.495394E-09    2.726156E-09 
    56      4   -9.484925E-10    4.542785E-09 
    56      5    2.452212E-09    2.524965E-09 
    56      6   -8.866315E-09    1.349043E-09 
    56      7    2.998210E-09   -2.530397E-10 
    56      8   -3.768112E-09   -5.443982E-09 
    56      9    3.713719E-09    1.053153E-09 
    56     10   -3.352655E-09    1.338279E-09 
    56     11    6.541611E-10    3.028691E-09 
    56     12   -1.142229E-09    4.794962E-09 
    56     13    8.967245E-10    5.767221E-09 
    56     14    1.328167E-10    4.348106E-09 
    56     15   -3.486425E-09    1.195684E-09 
    56     16   -4.021294E-10   -3.515787E-09 
    56     17   -7.195247E-09    6.730189E-10 
    56     18   -2.013079E-09    3.069562E-09 
    56     19   -1.479573E-09   -3.606425E-10 
    56     20    5.241716E-09   -1.998479E-09 
    56     21    2.307208E-10   -4.246916E-09 
    56     22    1.679694E-09   -1.158545E-10 
    56     23    2.141559E-09    4.317963E-09 
    56     24    1.130126E-09    5.022177E-11 
    56     25   -1.603412E-09    3.085592E-09 
    56     26    2.193629E-09   -4.562731E-09 
    56     27    1.074118E-09    3.063673E-09 
    56     28   -3.519866E-09    1.053118E-09 
    56     29    4.406722E-09   -3.610690E-09 
    56     30   -8.772225E-10    2.462441E-09 
    56     31   -1.242911E-09   -5.989883E-09 
    56     32    3.791667E-09   -2.573250E-09 
    56     33    5.562749E-09    2.148520E-09 
    56     34    3.398574E-09    7.781194E-10 
    56     35   -4.641808E-10    2.016389E-10 
    56     36    3.237592E-09   -4.148286E-10 
    56     37    2.310760E-09    4.785355E-09 
    56     38    1.769458E-09    4.905491E-09 
    56     39   -1.701680E-09   -4.217300E-09 
    56     40    2.023376E-09    3.442196E-09 
    56     41   -3.828615E-10    2.890893E-09 
    56     42   -5.612092E-09   -9.439751E-11 
    56     43    7.419858E-10   -5.530901E-09 
    56     44    1.234508E-09    2.344539E-09 
    56     45    4.928578E-09   -9.312375E-10 
    56     46    3.392208E-09   -3.961048E-09 
    56     47    7.429234E-09    2.399477E-09 
    56     48   -1.746178E-09   -2.943446E-09 
    56     49    4.222368E-09    5.934049E-09 
    56     50   -4.938296E-09    1.148744E-09 
    56     51    2.696120E-09   -9.980343E-10 
    56     52   -2.900271E-09   -1.824510E-09 
    56     53   -9.776372E-09   -7.989723E-10 
    56     54   -6.892222E-09   -1.973555E-09 
    56     55   -1.066971E-10   -3.943792E-09 
    56     56    1.481835E-09   -9.490681E-10 
    57      0   -2.698145E-09   -2.698145E-09 
    57      1    4.941634E-09   -2.630590E-09 
    57      2   -3.489608E-09    1.540912E-09 
    57      3   -4.268271E-09    3.948943E-09 
    57      4   -7.233340E-09   -6.042627E-10 
    57      5   -2.849095E-09    5.439084E-10 
    57      6    1.321987E-09   -1.429804E-09 
    57      7   -6.546951E-10    2.484432E-11 
    57      8    3.925610E-09    8.999241E-09 
    57      9    2.170497E-09   -4.350161E-09 
    57     10   -2.072813E-09    3.140964E-09 
    57     11   -4.029517E-09   -7.160923E-09 
    57     12    6.056464E-09    6.707777E-09 
    57     13    7.242613E-10   -2.147881E-09 
    57     14   -8.786092E-10    5.561467E-09 
    57     15    7.438960E-10    5.279938E-09 
    57     16   -1.941251E-12   -4.443354E-09 
    57     17   -1.942754E-09   -2.472916E-09 
    57     18    1.120439E-09    7.829502E-10 
    57     19   -3.850445E-09    4.061969E-09 
    57     20    3.592512E-09    3.119448E-09 
    57     21   -6.114165E-10    4.848389E-10 
    57     22    2.459517E-09    3.636360E-10 
    57     23   -2.116207E-09   -9.144173E-10 
    57     24   -2.583896E-09   -2.540367E-09 
    57     25    6.600031E-09   -2.694687E-09 
    57     26   -1.862087E-09   -4.797567E-09 
    57     27    7.377355E-10    6.948433E-10 
    57     28   -3.577978E-09    3.531657E-11 
    57     29   -4.630744E-10   -2.761999E-09 
    57     30    6.379989E-09    3.396611E-09 
    57     31   -1.720528E-09   -3.620430E-09 
    57     32    4.683731E-10   -1.642805E-09 
    57     33    9.906600E-10    4.405853E-09 
    57     34   -2.775499E-09    2.037298E-09 
    57     35    2.366455E-10   -3.711353E-09 
    57     36   -1.432448E-09   -5.733471E-09 
    57     37    2.512647E-09    2.425892E-09 
    57     38    4.619665E-09    4.532044E-09 
    57     39    1.118692E-09    7.343001E-10 
    57     40    8.162214E-10   -2.943230E-10 
    57     41   -6.903487E-10    2.101349E-09 
    57     42   -9.355105E-09    1.296458E-09 
    57     43   -1.934122E-09   -6.423756E-09 
    57     44    2.152431E-09   -1.417675E-10 
    57     45   -1.504833E-09    4.372130E-09 
    57     46   -4.110456E-09    2.421037E-09 
    57     47   -1.155755E-10   -1.037266E-09 
    57     48   -1.319422E-09    4.827848E-09 
    57     49   -6.112734E-10   -3.171464E-09 
    57     50   -2.368807E-09   -5.005041E-09 
    57     51   -2.739976E-09   -5.084092E-09 
    57     52    3.368163E-09    1.757130E-11 
    57     53    4.218616E-09   -1.451417E-09 
    57     54   -5.648612E-09    3.442085E-09 
    57     55    2.781296E-09    8.659379E-10 
    57     56    6.665263E-10    3.348425E-09 
    57     57   -2.305053E-09   -3.053016E-09 
    58      0   -3.473855E-09   -3.473855E-09 
    58      1   -1.981757E-09   -1.205166E-09 
    58      2    2.145932E-09    5.034667E-09 
    58      3   -4.171061E-09   -5.533628E-09 
    58      4   -2.790075E-09   -1.868946E-09 
    58      5    2.026366E-09   -5.254605E-10 
    58      6   -9.021892E-10    1.202969E-09 
    58      7   -5.112247E-09    2.949188E-09 
    58      8    4.117530E-09    3.117558E-09 
    58      9   -4.188856E-09   -6.296583E-09 
    58     10    2.396148E-10   -2.022276E-09 
    58     11   -3.265932E-09   -4.536200E-09 
    58     12    1.893197E-09    6.084484E-10 
    58     13   -3.760824E-09    1.620901E-10 
    58     14    4.624993E-09   -1.751041E-09 
    58     15    1.658051E-09   -9.885616E-10 
    58     16    1.143673E-09   -1.415230E-09 
    58     17    4.814808E-09    2.218977E-09 
    58     18    4.602197E-09   -6.350039E-10 
    58     19    2.157555E-09   -4.774333E-10 
    58     20   -2.901778E-09    1.018785E-09 
    58     21   -3.623223E-10    4.863839E-09 
    58     22    3.023538E-09   -2.652404E-09 
    58     23   -2.545670E-10    2.607403E-09 
    58     24   -3.135796E-09   -1.952383E-09 
    58     25    2.309234E-09   -2.575625E-09 
    58     26   -1.786715E-09   -1.048079E-10 
    58     27   -3.873081E-09   -5.434421E-09 
    58     28   -2.117845E-09   -2.396141E-09 
    58     29    2.658585E-09   -2.799711E-09 
    58     30    6.064004E-09    3.259194E-09 
    58     31   -3.487781E-09    1.392910E-09 
    58     32    2.018905E-09    1.018967E-09 
    58     33   -6.106228E-10    1.391378E-09 
    58     34   -2.326560E-09    2.750726E-09 
    58     35   -3.370240E-09   -3.726075E-10 
    58     36   -4.107584E-09   -1.764743E-09 
    58     37    2.323271E-09   -2.733061E-09 
    58     38   -5.198196E-09    3.209294E-10 
    58     39    5.646847E-10   -1.317344E-09 
    58     40    1.971739E-09   -5.722372E-09 
    58     41    2.395711E-09    3.141517E-09 
    58     42    8.637039E-10   -1.696081E-09 
    58     43   -1.598041E-09   -2.919851E-09 
    58     44    6.955854E-09    6.707479E-10 
    58     45   -1.200416E-09    4.721348E-09 
    58     46    1.619554E-09    2.010359E-09 
    58     47    4.214628E-10   -8.056090E-10 
    58     48   -1.610347E-09   -3.494622E-09 
    58     49    1.379253E-09   -1.981927E-10 
    58     50   -8.866393E-10    6.214270E-09 
    58     51    8.409402E-10   -3.387873E-09 
    58     52   -6.478839E-10    4.380114E-09 
    58     53   -5.280231E-09   -2.477424E-09 
    58     54   -2.947809E-09   -7.737069E-10 
    58     55    1.832774E-09   -3.032600E-09 
    58     56   -2.194563E-10   -5.551117E-10 
    58     57   -2.149216E-09    8.696085E-10 
    58     58   -1.336610E-10    2.604941E-10 
    59      0    3.544336E-09    3.544336E-09 
    59      1   -3.340843E-09   -8.080278E-10 
    59      2    4.708029E-09    8.189194E-10 
    59      3   -1.593133E-09   -4.900605E-09 
    59      4    3.226176E-09    3.883015E-09 
    59      5    2.417748E-10   -5.219321E-09 
    59      6   -5.068380E-09    6.811908E-11 
    59      7   -4.416376E-09    5.813035E-10 
    59      8    3.666230E-09    6.045546E-10 
    59      9   -2.062351E-10   -1.179720E-09 
    59     10    5.435874E-09   -5.181136E-09 
    59     11    5.725264E-11   -2.475632E-10 
    59     12    3.278144E-09   -2.999888E-09 
    59     13   -4.828193E-09   -9.177314E-10 
    59     14   -1.430938E-09   -5.928952E-09 
    59     15    7.666338E-10   -2.034120E-09 
    59     16   -1.181034E-09   -1.170912E-09 
    59     17    1.422271E-09   -3.262077E-10 
    59     18    2.205410E-09   -2.845605E-10 
    59     19    6.246306E-11   -2.632225E-09 
    59     20   -3.641174E-09   -1.141484E-09 
    59     21    3.960285E-09   -3.337617E-10 
    59     22    2.219818E-09   -4.171583E-09 
    59     23    4.405309E-09    3.593302E-09 
    59     24    7.961489E-10   -6.867815E-11 
    59     25    1.973621E-09   -2.026719E-09 
    59     26    8.393622E-10    9.940009E-09 
    59     27   -3.233066E-09   -1.304961E-09 
    59     28    2.809895E-10   -3.841366E-10 
    59     29   -4.116261E-09   -5.663187E-10 
    59     30   -3.119930E-09   -2.034532E-09 
    59     31   -1.600526E-09    4.105448E-09 
    59     32    1.557631E-09   -8.792073E-10 
    59     33   -7.791278E-10   -6.862173E-12 
    59     34    1.581465E-09   -5.655872E-10 
    59     35   -2.408031E-09   -1.343072E-09 
    59     36    4.415843E-10    9.916776E-10 
    59     37   -1.007819E-09   -1.494054E-09 
    59     38   -1.038324E-09    4.942277E-09 
    59     39   -2.664700E-09    5.216951E-10 
    59     40   -7.623290E-09    5.480950E-10 
    59     41   -7.238507E-10    1.012530E-09 
    59     42   -1.635788E-09   -7.774614E-10 
    59     43   -3.000275E-09   -3.006534E-09 
    59     44    5.389769E-09   -3.336354E-09 
    59     45    6.845045E-09   -1.522204E-09 
    59     46    4.516887E-09    2.170018E-09 
    59     47    5.085468E-10    4.932996E-09 
    59     48    3.291984E-09    6.119426E-09 
    59     49   -2.033647E-09    3.806436E-09 
    59     50   -4.613739E-09    2.233274E-09 
