     n      m             Cnm             Snm 
    63     44   -6.747820E-09   -2.063750E-09 
    63     45   -8.176136E-10   -3.893066E-09 
    63     46    4.636166E-10    2.870915E-10 
    63     47    1.255985E-09   -6.851423E-10 
    63     48    5.634896E-09   -1.765757E-09 
    63     49    1.087374E-09    1.817154E-09 
    63     50    4.277515E-11    1.421769E-09 
    63     51    1.958324E-09   -2.808855E-10 
    63     52   -2.562927E-10    5.687697E-09 
    63     53   -2.611500E-09    6.063659E-10 
    63     54    3.471019E-09   -3.655988E-09 
    63     55   -6.069091E-09   -9.011442E-10 
    63     56    2.834455E-10   -5.297109E-09 
    63     57   -1.509557E-09    1.793672E-09 
    63     58    4.606595E-10   -1.564317E-09 
    63     59    1.472937E-09   -4.688229E-09 
    63     60    3.690040E-09   -4.552158E-10 
    63     61   -3.198343E-09    4.188057E-09 
    63     62   -4.439514E-09    9.495665E-10 
    63     63   -4.763107E-10   -1.501575E-10 
    64      0   -4.139887E-09   -4.139887E-09 
    64      1    4.719959E-09   -2.131232E-09 
    64      2   -9.469633E-10    4.150637E-09 
    64      3   -7.661823E-10   -8.381615E-10 
    64      4   -2.476845E-09    2.483266E-09 
    64      5   -1.299436E-09   -1.963558E-09 
    64      6   -1.040008E-09   -5.888438E-10 
    64      7   -3.090906E-10    6.612009E-10 
    64      8   -2.993844E-10    6.681439E-10 
    64      9   -1.019533E-09   -1.014038E-09 
    64     10    1.331669E-09    8.066974E-10 
    64     11   -1.703144E-09   -3.897660E-09 
    64     12    1.783000E-09    2.519767E-09 
    64     13   -1.111148E-09    5.861993E-10 
    64     14   -6.611922E-11   -1.921368E-10 
    64     15   -1.860528E-09   -1.544240E-09 
    64     16    2.081264E-09   -1.692607E-09 
    64     17   -1.173440E-09   -1.825978E-09 
    64     18    1.236312E-09    2.584410E-09 
    64     19   -8.530808E-10    1.950929E-11 
    64     20   -2.583779E-09   -2.033783E-09 
    64     21    1.165545E-09    7.459571E-12 
    64     22    1.379957E-09    1.588844E-09 
    64     23   -3.589413E-09    8.348511E-12 
    64     24   -3.392934E-09   -2.898635E-09 
    64     25    1.277659E-09   -3.033834E-11 
    64     26   -1.191198E-09   -2.178088E-09 
    64     27   -5.010311E-11   -2.962560E-09 
    64     28   -2.382729E-10    4.210472E-09 
    64     29    4.155245E-11   -2.516266E-09 
    64     30   -2.800707E-09    6.490966E-10 
    64     31    2.621676E-09    1.190275E-09 
    64     32    6.133420E-10    3.081941E-09 
    64     33   -2.699554E-09    5.331445E-10 
    64     34    1.540458E-09   -2.618786E-09 
    64     35   -6.457164E-09    1.928948E-09 
    64     36   -1.349333E-09   -1.005234E-09 
    64     37    1.736002E-09   -1.935168E-10 
    64     38    2.392361E-09   -2.154362E-09 
    64     39    5.008375E-10   -3.190885E-09 
    64     40    4.477103E-09    1.646802E-09 
    64     41    1.490812E-10   -6.492101E-10 
    64     42    9.705714E-10   -1.111715E-09 
    64     43    6.532146E-10    1.822584E-09 
    64     44   -5.636644E-09    2.699548E-09 
    64     45   -1.089808E-09   -2.598931E-09 
    64     46    2.512874E-09    2.956804E-10 
    64     47   -2.810863E-09    4.486182E-10 
    64     48    1.509274E-10   -3.140558E-09 
    64     49    2.003356E-10    1.678873E-09 
    64     50   -5.251152E-09   -2.908503E-09 
    64     51    5.052109E-10    2.411739E-10 
    64     52    4.977669E-09   -4.399166E-09 
    64     53    2.731834E-09    2.371387E-09 
    64     54   -5.073437E-10   -2.011190E-09 
    64     55    2.202278E-09    2.379778E-09 
    64     56    2.506074E-09    3.667230E-09 
    64     57   -2.479989E-09    3.510869E-10 
    64     58   -8.802575E-10   -6.100583E-10 
    64     59   -7.276951E-09   -2.503801E-10 
    64     60   -7.694773E-10    1.315304E-09 
    64     61   -4.337140E-09   -3.226423E-09 
    64     62   -1.317477E-09   -1.116223E-09 
    64     63    3.013131E-09   -5.085672E-09 
    64     64    5.488721E-09   -1.492004E-09 
    65      0    6.892716E-10    6.892716E-10 
    65      1   -3.148193E-09   -3.712994E-09 
    65      2   -9.264439E-11   -6.453697E-10 
    65      3   -2.046837E-09    6.307385E-10 
    65      4    6.614726E-11   -2.370653E-09 
    65      5   -2.655687E-09   -8.330960E-10 
    65      6    9.450991E-10   -2.533820E-10 
    65      7   -2.715973E-09   -1.172952E-09 
    65      8    1.041006E-09    4.286604E-11 
    65      9    4.014899E-10    1.527360E-09 
    65     10    2.415019E-09   -1.791932E-09 
    65     11   -4.831489E-09   -2.883297E-09 
    65     12    1.776147E-09    2.299276E-09 
    65     13   -1.583682E-09    8.466120E-10 
    65     14   -7.304415E-09   -4.441042E-09 
    65     15    9.515080E-10    2.816437E-09 
    65     16   -3.294613E-09   -3.356386E-09 
    65     17   -1.550159E-09   -4.122377E-09 
    65     18   -2.612594E-09   -9.370222E-10 
    65     19   -2.371874E-09    2.504034E-10 
    65     20   -3.536372E-09   -6.185916E-10 
    65     21    3.067097E-09   -3.164297E-11 
    65     22    3.123131E-09   -3.230407E-10 
    65     23    1.475863E-09    3.989534E-09 
    65     24   -1.407206E-09    1.773162E-10 
    65     25    6.020970E-10   -1.758058E-09 
    65     26   -2.340991E-09   -1.676009E-09 
    65     27   -1.038889E-09   -2.485494E-09 
    65     28    4.049957E-10    2.628833E-10 
    65     29   -1.819303E-09   -3.110230E-09 
    65     30    4.903316E-09   -1.366442E-10 
    65     31    1.538523E-09    1.580603E-10 
    65     32   -1.982888E-10    1.451661E-09 
    65     33    1.104599E-09    4.395656E-10 
    65     34    6.339322E-10   -2.301316E-09 
    65     35   -2.254858E-09    3.619167E-09 
    65     36   -2.219982E-09   -1.560272E-09 
    65     37    3.281139E-09   -2.010330E-09 
    65     38   -1.429419E-09    3.358907E-09 
    65     39   -1.492155E-09    4.992956E-10 
    65     40   -3.444876E-10   -4.367332E-10 
    65     41    2.030697E-09   -1.583785E-09 
    65     42    3.107173E-09   -4.882713E-09 
    65     43    3.370321E-09    1.906248E-10 
    65     44    1.329620E-09    2.503296E-09 
    65     45   -2.956531E-09    2.050215E-09 
    65     46    3.305644E-09    1.515933E-09 
    65     47    6.351902E-12    2.288512E-09 
    65     48    1.428231E-09   -1.625339E-09 
    65     49   -3.257987E-10    1.243478E-09 
    65     50   -4.605054E-09    1.207029E-09 
    65     51    9.468469E-10   -1.997265E-09 
    65     52    4.873092E-11    2.114376E-09 
    65     53   -4.822002E-09    6.027375E-10 
    65     54    1.514697E-09    1.592784E-09 
    65     55   -3.609292E-09    3.845453E-09 
    65     56    6.027283E-11   -3.024829E-09 
    65     57   -1.128779E-09    8.411926E-10 
    65     58   -1.070950E-09   -4.074955E-10 
    65     59    2.968239E-09   -2.553757E-09 
    65     60    8.781115E-10    2.907335E-09 
    65     61   -4.157463E-09    2.886330E-09 
    65     62    6.050177E-10   -2.052886E-10 
    65     63    5.021915E-11   -2.968370E-09 
    65     64    3.719266E-10    3.576277E-09 
    65     65    1.150024E-09    1.595882E-09 
    66      0   -3.652214E-10   -3.652214E-10 
    66      1   -2.862402E-10   -4.856688E-10 
    66      2    1.508105E-09    8.552667E-10 
    66      3    2.072833E-09   -7.702204E-10 
    66      4    6.099592E-11   -2.409363E-09 
    66      5    5.491566E-09    3.862012E-09 
    66      6    3.289743E-09   -1.836514E-09 
    66      7   -7.884950E-10    2.309691E-09 
    66      8   -2.330880E-11    8.601401E-10 
    66      9    8.290787E-10    5.509567E-09 
    66     10   -8.886475E-10   -3.360967E-09 
    66     11   -2.154074E-10    6.594056E-10 
    66     12    1.823988E-09   -2.774571E-09 
    66     13   -3.471329E-09    1.781625E-09 
    66     14   -4.126066E-09   -1.006950E-11 
    66     15    2.735210E-09   -3.666721E-09 
    66     16   -2.368320E-09    2.168006E-10 
    66     17   -1.971254E-09   -1.263726E-09 
    66     18    7.234501E-11   -2.960231E-09 
    66     19   -3.140332E-09   -1.159739E-09 
    66     20   -1.315504E-09   -1.228001E-09 
    66     21   -1.642450E-10   -1.352851E-09 
    66     22    2.821966E-09    2.410817E-09 
    66     23    2.510167E-09    4.039864E-09 
    66     24    8.352876E-10    3.090669E-10 
    66     25    1.986013E-09   -9.568765E-10 
    66     26    2.788858E-09    3.518540E-10 
    66     27    2.870359E-09   -1.443432E-09 
    66     28    1.265803E-09   -2.318876E-09 
    66     29   -3.760954E-09    2.615606E-09 
    66     30    2.882903E-09   -2.487967E-09 
    66     31   -3.041007E-09    8.576805E-10 
    66     32   -1.212245E-09    4.745325E-10 
    66     33    4.069062E-10   -4.180819E-09 
    66     34   -5.928930E-10    1.611033E-09 
    66     35    2.454999E-09   -1.885968E-09 
    66     36   -1.303724E-09   -1.947508E-09 
    66     37    5.665734E-10    2.339934E-09 
    66     38    5.272903E-10    3.519111E-09 
    66     39   -5.061931E-10    5.037915E-09 
    66     40   -2.856457E-09   -3.204879E-09 
    66     41   -1.691725E-09    3.091496E-09 
    66     42   -3.461039E-09   -3.634981E-09 
    66     43    6.288093E-10   -2.629324E-09 
    66     44    1.856552E-09   -4.517245E-09 
    66     45    2.656695E-10   -9.591836E-10 
    66     46    4.679057E-10   -2.945081E-09 
    66     47    3.645593E-09   -9.608293E-10 
    66     48    4.915448E-09    4.657793E-10 
    66     49    1.164350E-09    2.539133E-09 
    66     50   -2.322297E-09    1.472267E-09 
    66     51   -1.767577E-09   -1.270818E-09 
    66     52   -2.185987E-09   -1.728549E-10 
    66     53   -2.928658E-09   -4.281645E-09 
    66     54   -2.086052E-09   -2.207865E-09 
    66     55   -6.591400E-10   -3.412387E-09 
    66     56   -1.177408E-09    9.431784E-10 
    66     57    1.952750E-09    5.212663E-09 
    66     58   -1.964461E-09   -6.906935E-10 
    66     59    1.912735E-09    3.133905E-09 
    66     60   -9.999749E-10   -2.999203E-09 
    66     61   -2.951575E-10    6.448252E-11 
    66     62    6.884782E-09    1.102074E-09 
    66     63    4.745764E-10    4.499391E-09 
    66     64    1.395950E-09   -1.821758E-09 
    66     65   -3.908040E-09    3.627081E-09 
    66     66   -3.197209E-09   -1.277343E-09 
    67      0    4.752521E-10    4.752521E-10 
    67      1   -3.358120E-09    2.043770E-09 
    67      2    5.853251E-10   -4.414426E-09 
    67      3   -3.095833E-10    2.675947E-10 
    67      4   -1.255105E-09    1.912866E-09 
    67      5    2.005163E-10    3.801899E-09 
    67      6   -2.276582E-09    6.932624E-10 
    67      7   -3.746997E-09   -2.009080E-09 
    67      8    2.016440E-09   -2.944885E-09 
    67      9    3.441687E-09    1.927806E-09 
    67     10    1.266566E-09    9.738086E-11 
    67     11    1.437923E-09   -5.250110E-10 
    67     12   -2.735236E-09   -2.491491E-09 
    67     13    3.173948E-09   -8.983460E-10 
    67     14    1.216659E-09    5.464350E-10 
    67     15    1.108292E-09   -7.618854E-12 
    67     16    5.988709E-10    9.914596E-10 
    67     17   -2.632197E-09   -1.687720E-09 
    67     18   -1.649211E-09    1.795135E-09 
    67     19    8.468853E-10    9.155811E-10 
    67     20    3.072921E-09   -1.539010E-09 
    67     21   -2.768499E-09   -4.344464E-10 
    67     22   -2.664848E-09    5.046411E-09 
    67     23    2.851104E-09   -1.051460E-09 
    67     24    1.029566E-09   -2.386317E-09 
    67     25    4.164478E-09    4.927873E-10 
    67     26    4.147884E-09    5.292696E-10 
    67     27    1.487129E-09    9.456131E-10 
    67     28   -1.347944E-09   -2.157104E-09 
    67     29   -6.640938E-10    1.593805E-09 
    67     30    3.855894E-11   -1.225747E-09 
    67     31   -1.662986E-09    3.529656E-09 
    67     32   -1.712423E-09   -3.157626E-09 
    67     33   -8.401793E-10   -4.502424E-10 
    67     34    5.563379E-10    2.436171E-09 
    67     35   -2.506156E-09   -3.264628E-09 
    67     36   -1.556105E-09   -1.957352E-09 
    67     37   -2.783364E-09   -5.394846E-10 
    67     38    1.686409E-09   -4.055983E-10 
    67     39   -3.167246E-10    4.207234E-10 
    67     40   -7.298243E-10    6.518812E-11 
    67     41   -3.419490E-10   -1.561154E-09 
    67     42   -1.304813E-09    2.475657E-09 
    67     43    2.961778E-09   -3.376562E-09 
    67     44    2.732622E-10    1.051558E-09 
    67     45   -1.580460E-09    9.295914E-10 
    67     46   -3.018766E-09   -7.075185E-10 
    67     47   -2.822981E-10   -2.070475E-09 
    67     48    3.583240E-09   -2.744596E-09 
    67     49    1.507954E-09    3.176933E-09 
    67     50    6.703232E-10   -6.761441E-10 
    67     51    5.373715E-09   -2.360366E-09 
    67     52    4.283227E-09    9.882401E-10 
    67     53    9.829310E-10    2.044693E-10 
    67     54   -1.202912E-10   -8.892584E-10 
    67     55    5.364882E-10    7.902338E-09 
    67     56   -3.806134E-09   -4.371268E-09 
    67     57    3.268014E-09   -9.811350E-10 
    67     58   -3.095199E-09   -2.275447E-09 
    67     59    7.224481E-10   -2.735695E-09 
    67     60    3.274879E-09    4.565666E-10 
    67     61    2.063797E-09   -2.969589E-09 
    67     62    4.238349E-09   -5.834838E-09 
    67     63    1.859782E-09    5.720005E-09 
    67     64   -7.863813E-11   -2.919730E-09 
    67     65   -4.436138E-10   -5.774185E-10 
    67     66    1.102176E-11   -5.147718E-10 
    67     67   -8.455848E-10    3.035172E-09 
    68      0   -5.228628E-10   -5.228628E-10 
    68      1    1.893054E-09    1.914954E-09 
    68      2   -4.061236E-09   -6.664437E-10 
    68      3   -8.951394E-10    1.196851E-09 
    68      4    2.526268E-09   -6.531440E-10 
    68      5    7.120367E-10   -6.597263E-12 
    68      6    1.487741E-09    1.296032E-09 
    68      7   -1.812457E-10   -3.575316E-09 
    68      8   -1.544296E-09    2.473564E-09 
    68      9    1.831213E-09    3.598436E-10 
    68     10   -6.383225E-10    1.630934E-09 
    68     11    4.804508E-09   -1.964976E-09 
    68     12    1.718988E-11    7.905072E-10 
    68     13    8.751222E-10   -3.800236E-09 
    68     14   -4.519573E-10    4.584621E-10 
    68     15    2.671844E-09   -1.381827E-09 
    68     16    2.776849E-09   -3.734163E-09 
    68     17   -2.206987E-09   -1.220571E-09 
    68     18    2.417766E-10    9.617481E-10 
    68     19    3.950609E-09    1.886983E-10 
    68     20    2.896673E-09   -1.174823E-10 
    68     21   -2.764024E-09    2.771995E-09 
    68     22   -4.229973E-09   -2.611494E-09 
    68     23   -2.994256E-09    5.405663E-10 
    68     24    2.874552E-09    4.651535E-10 
    68     25   -3.965651E-10    2.779843E-09 
    68     26   -1.909567E-09    5.057070E-10 
    68     27   -1.589513E-09   -1.627990E-10 
    68     28    2.771972E-12   -4.952171E-10 
    68     29    2.397053E-09   -2.667421E-09 
    68     30    8.909419E-10    9.723766E-10 
    68     31    1.642706E-09   -7.577909E-10 
    68     32   -4.328247E-09    1.128066E-09 
    68     33    3.185055E-09   -6.059912E-10 
    68     34   -8.352846E-10    2.902219E-09 
    68     35   -2.758068E-09    1.913152E-10 
    68     36    4.135572E-09    1.049632E-09 
    68     37   -4.683121E-09    3.095375E-09 
    68     38   -3.074861E-09   -3.346647E-09 
    68     39   -2.186410E-09   -4.677539E-10 
    68     40    1.192885E-09   -9.042247E-10 
    68     41    4.885989E-09   -4.740041E-09 
    68     42   -1.624614E-09    3.166560E-09 
    68     43    1.789411E-09   -7.416691E-10 
    68     44    1.901781E-09    3.838621E-09 
    68     45   -1.560584E-09    2.372590E-09 
    68     46   -3.895261E-09   -1.092242E-09 
    68     47   -5.948789E-10   -8.594909E-10 
    68     48   -1.563017E-09   -1.072152E-09 
    68     49    2.564056E-10    2.581040E-09 
    68     50   -2.867573E-09    1.237602E-10 
    68     51    3.006804E-09   -1.435468E-09 
    68     52   -2.241945E-09   -5.606387E-10 
    68     53   -2.255523E-09   -1.344334E-11 
    68     54   -1.393251E-09   -6.285669E-10 
    68     55    9.951882E-12   -3.250581E-09 
    68     56    3.440040E-09   -5.375711E-09 
    68     57    2.692350E-09    1.559010E-09 
    68     58    1.231173E-09    5.303004E-10 
    68     59    5.519112E-09    3.786856E-09 
    68     60   -1.521353E-09    1.778143E-09 
    68     61   -9.049313E-10    1.042505E-09 
    68     62    2.875382E-09    7.772378E-10 
    68     63    2.746663E-10   -5.050718E-09 
    68     64   -3.893137E-09   -3.718875E-09 
    68     65    3.596053E-09   -3.380853E-10 
    68     66    7.320930E-10   -1.200880E-09 
    68     67    3.921626E-09   -6.782707E-10 
    68     68   -1.358186E-09    2.353330E-09 
    69      0    6.199493E-10    6.199493E-10 
    69      1    6.315610E-10   -3.491504E-09 
    69      2   -2.428366E-09    9.559290E-10 
    69      3    2.108212E-09   -2.224275E-09 
    69      4   -1.926730E-09   -4.420651E-10 
    69      5    2.348886E-09    3.008356E-09 
    69      6    3.362269E-10    1.660122E-09 
    69      7    1.152521E-09   -7.638699E-10 
    69      8   -1.467678E-09    9.427790E-11 
    69      9   -1.518040E-09    8.121752E-10 
    69     10    9.763044E-10    1.885474E-11 
    69     11   -2.015058E-09    2.774000E-09 
    69     12    2.587356E-09    8.070009E-10 
    69     13   -5.634046E-10   -5.959747E-09 
    69     14    1.208472E-09    1.351066E-09 
    69     15   -1.091600E-09   -4.297806E-09 
    69     16   -3.608778E-09   -3.758646E-09 
    69     17    2.627155E-09   -4.010150E-09 
    69     18   -1.878738E-09   -1.065977E-09 
    69     19    5.132232E-09    2.078277E-09 
    69     20    3.897732E-09   -1.387158E-09 
    69     21   -2.101430E-09    2.579337E-09 
    69     22   -3.284038E-09   -1.815841E-09 
    69     23   -1.068990E-09    1.411790E-09 
    69     24    1.694499E-09    2.478657E-09 
    69     25   -1.331202E-09   -2.582019E-10 
    69     26   -5.456086E-09    2.722627E-09 
    69     27   -2.987776E-09   -2.174484E-11 
    69     28   -9.019649E-10   -5.703254E-10 
    69     29   -5.039830E-10   -2.065288E-09 
    69     30   -4.798798E-10    1.352994E-09 
    69     31   -5.306865E-10   -1.796682E-09 
    69     32    1.087392E-09   -6.575119E-10 
    69     33    4.171264E-09   -8.243499E-11 
    69     34   -8.321775E-10    1.831854E-09 
    69     35   -1.817981E-09    2.554559E-09 
    69     36    3.171413E-09    1.590108E-09 
    69     37   -2.039462E-09    5.513184E-09 
    69     38   -4.085534E-09   -8.388633E-10 
    69     39   -1.039950E-09   -4.357711E-10 
    69     40   -1.620603E-09   -4.196840E-09 
    69     41   -1.053348E-09   -1.392163E-09 
    69     42   -2.280247E-09    2.248393E-09 
    69     43   -1.935785E-10    5.795355E-10 
    69     44    2.776414E-09   -1.682561E-09 
    69     45    1.003523E-09    2.248356E-09 
    69     46   -9.316588E-10   -1.390711E-09 
    69     47    1.327565E-09    1.755625E-09 
    69     48   -2.879526E-10    1.464493E-09 
    69     49    1.844173E-09    8.818031E-10 
    69     50   -3.837037E-10   -9.139744E-10 
    69     51    6.509440E-10   -2.039048E-09 
    69     52   -1.740215E-09    5.740093E-10 
    69     53   -2.871245E-09   -5.372269E-09 
    69     54    3.667659E-09   -2.896997E-09 
    69     55    2.438556E-09   -2.793002E-09 
    69     56   -4.748616E-10   -1.128524E-09 
    69     57    1.784655E-09   -2.750115E-10 
    69     58   -4.286122E-09    2.615812E-09 
    69     59   -1.524408E-09   -6.972852E-09 
    69     60   -3.070389E-10   -1.400201E-09 
    69     61    2.811989E-09   -4.999177E-09 
    69     62   -1.200149E-09   -5.458556E-10 
    69     63    3.113251E-09    1.856871E-09 
    69     64   -3.986411E-09    2.605101E-09 
    69     65    1.346064E-09   -4.538500E-10 
    69     66   -7.236847E-09    1.784805E-10 
    69     67   -3.205194E-10    3.268177E-09 
    69     68   -1.674249E-10    8.867993E-10 
    69     69    2.191343E-09   -1.852195E-09 
    70      0   -5.875335E-10   -5.875335E-10 
    70      1    9.038693E-10   -1.937202E-09 
    70      2    1.029196E-10    2.407383E-09 
    70      3    2.843183E-09   -1.244790E-09 
    70      4    2.136105E-09    2.739118E-09 
    70      5    5.244874E-10    1.358138E-09 
    70      6   -9.560696E-10    9.741008E-11 
    70      7   -6.437967E-10    9.215414E-10 
    70      8    2.702678E-09   -3.695312E-10 
    70      9    3.572746E-10   -1.437929E-09 
    70     10   -6.224385E-10   -8.824073E-10 
    70     11   -7.343948E-10    2.743160E-09 
    70     12   -6.576262E-10    3.572213E-09 
    70     13    2.906978E-09   -2.347606E-09 
    70     14    3.061972E-09    1.874036E-10 
    70     15   -1.205491E-09    1.359001E-09 
    70     16   -6.907212E-10   -1.256161E-09 
    70     17    5.433498E-11   -2.512439E-10 
    70     18   -2.797632E-09    8.794094E-11 
    70     19   -6.718668E-10   -1.636252E-09 
    70     20   -3.160330E-09    3.875126E-10 
    70     21    1.854260E-09   -4.261409E-10 
    70     22   -1.642792E-09   -1.701525E-09 
    70     23    1.442840E-09   -3.574062E-10 
    70     24   -6.960832E-10    2.038638E-09 
    70     25   -9.872549E-10   -1.259059E-09 
    70     26   -2.254591E-09    1.405138E-09 
    70     27   -8.084516E-10   -6.364531E-10 
    70     28   -2.082734E-09    1.852121E-09 
    70     29    6.593589E-10    2.333036E-09 
    70     30    1.483414E-09    1.169692E-09 
    70     31   -2.331681E-09   -1.837786E-09 
    70     32   -2.623383E-10   -8.020761E-12 
    70     33   -1.026991E-09   -2.499599E-11 
    70     34    1.875282E-09    1.102845E-09 
    70     35   -4.970370E-09   -3.492459E-09 
    70     36    1.255630E-09   -4.513950E-10 
    70     37   -2.047708E-09    1.459750E-09 
    70     38   -1.399945E-09   -2.545141E-09 
    70     39    4.426316E-09   -2.070029E-09 
    70     40   -2.385808E-09    3.035004E-10 
    70     41    3.478772E-09    1.409122E-09 
    70     42   -9.963809E-10    1.537152E-09 
    70     43   -3.335541E-09   -1.561204E-09 
    70     44    9.703632E-10   -5.281377E-10 
    70     45   -9.554852E-10    2.808013E-09 
    70     46   -2.925536E-09   -2.911177E-10 
    70     47   -2.780075E-10   -2.613093E-09 
    70     48    1.338967E-09   -1.984439E-09 
    70     49    4.047273E-10   -8.851939E-10 
    70     50    4.814857E-09    3.836570E-10 
    70     51    1.258388E-09    1.658993E-09 
    70     52   -1.912518E-10    3.303438E-09 
    70     53   -2.662738E-09   -4.278854E-10 
    70     54    3.577564E-09    2.663115E-09 
    70     55   -1.735498E-09    2.275972E-09 
    70     56    2.195721E-09    2.281640E-09 
    70     57    2.936342E-10   -1.032615E-09 
    70     58   -4.474253E-09   -2.767614E-09 
    70     59    5.643164E-09   -3.039528E-09 
    70     60   -4.551539E-10    3.679935E-09 
    70     61    1.402730E-09   -1.902597E-09 
    70     62    4.923984E-10    1.461120E-09 
    70     63   -2.281470E-09    1.573871E-09 
    70     64   -1.630562E-09    1.674824E-09 
    70     65    4.703142E-10    1.375957E-09 
    70     66   -1.609222E-09    2.204217E-09 
    70     67    1.304641E-09   -1.122371E-09 
    70     68   -3.138433E-09    2.082269E-09 
    70     69   -1.710891E-09   -8.778449E-11 
    70     70    3.341891E-10   -1.663984E-10 
    71      0   -2.646148E-09   -2.646148E-09 
    71      1   -1.647618E-09    1.381271E-09 
    71      2    4.799112E-10   -2.810295E-09 
    71      3   -1.581618E-10    3.597394E-10 
    71      4    2.837663E-10   -2.046563E-09 
    71      5   -3.393781E-09    2.213825E-09 
    71      6    4.654372E-09   -1.484637E-09 
    71      7    1.826414E-09    2.296116E-09 
    71      8    1.804428E-09    2.230054E-09 
    71      9   -1.192125E-09   -1.560373E-09 
    71     10    9.616735E-11    1.373447E-09 
    71     11    1.312350E-09    2.008127E-09 
    71     12   -2.529461E-09    2.652755E-09 
    71     13    2.263149E-09    6.879394E-10 
    71     14    2.243938E-09   -1.117653E-09 
    71     15   -6.733612E-10    1.200219E-09 
    71     16   -1.370895E-09    1.272285E-09 
    71     17    9.223916E-10    3.160336E-09 
    71     18   -1.116948E-09    6.162929E-10 
    71     19   -1.210168E-09   -5.861579E-10 
    71     20    1.339099E-10    1.269260E-10 
    71     21   -5.753151E-10   -2.010248E-09 
    71     22    7.467744E-11    3.792815E-09 
    71     23   -1.512227E-09   -4.006611E-09 
    71     24   -3.522663E-10    1.482433E-10 
    71     25   -1.756726E-10   -1.202173E-09 
    71     26    1.919255E-09   -2.952831E-09 
    71     27    9.614482E-10   -4.078271E-09 
    71     28    2.793701E-10    1.405060E-09 
    71     29    1.722354E-09    3.486309E-09 
    71     30   -2.862520E-10   -9.094989E-10 
    71     31    6.200530E-10   -6.110037E-10 
    71     32    2.044230E-09   -4.175199E-09 
    71     33   -2.973076E-09    4.572848E-09 
    71     34    1.468203E-09    5.669248E-10 
    71     35   -1.989100E-09   -1.026050E-09 
    71     36   -3.394663E-09   -1.558332E-09 
    71     37    1.002063E-09   -1.475491E-09 
    71     38   -2.581797E-10   -6.672384E-10 
    71     39    4.191445E-09   -2.129945E-10 
    71     40    2.623208E-10    1.240256E-09 
    71     41    1.893977E-09   -8.027456E-10 
    71     42   -2.736974E-10   -4.757196E-11 
    71     43   -1.623200E-09    1.605497E-09 
    71     44    1.313713E-09   -4.769246E-10 
    71     45    1.110706E-09   -1.314298E-09 
    71     46   -2.015845E-09    2.163677E-09 
    71     47   -2.977961E-10   -5.449034E-10 
    71     48   -4.214593E-09    2.702115E-09 
    71     49    2.089987E-09    4.154992E-10 
    71     50    1.598989E-09   -1.078469E-09 
    71     51    1.020152E-09   -1.002325E-09 
    71     52   -1.686881E-09   -1.269450E-09 
    71     53    4.284285E-10   -7.140475E-10 
    71     54    2.924155E-09    4.358493E-10 
    71     55    2.307307E-09    1.368893E-09 
    71     56   -1.835541E-09   -9.133865E-10 
    71     57   -1.740198E-09    2.154605E-09 
    71     58   -4.584288E-10    2.545155E-09 
    71     59   -2.345410E-09    2.739915E-09 
    71     60   -9.505216E-10    9.765313E-10 
    71     61   -5.467457E-09   -1.396772E-09 
    71     62   -2.160520E-09   -1.920225E-09 
    71     63    1.002315E-09   -1.019944E-09 
    71     64   -7.128445E-10    2.103971E-09 
    71     65   -1.995304E-09    1.130384E-11 
    71     66    3.558656E-09    2.043850E-09 
    71     67   -3.997495E-10   -3.344981E-09 
    71     68    2.485688E-10    3.376492E-09 
    71     69   -2.943197E-10   -3.964877E-10 
    71     70   -1.422524E-09    9.874753E-10 
    71     71   -2.110972E-09   -8.419808E-10 
    72      0   -2.372187E-09   -2.372187E-09 
    72      1    7.204438E-10   -1.306622E-09 
    72      2   -2.040564E-10   -4.359119E-10 
    72      3    2.134139E-09    3.767865E-09 
    72      4    1.568654E-09   -3.114255E-09 
    72      5   -5.577628E-10    1.749786E-09 
    72      6    3.422252E-09   -2.192941E-10 
    72      7   -6.698920E-10    4.034282E-09 
    72      8   -6.973538E-10    2.429127E-09 
    72      9   -2.885906E-09    2.439208E-09 
    72     10    1.622528E-09    2.159780E-10 
    72     11   -1.161081E-09   -2.727963E-09 
    72     12   -2.750902E-09    1.951796E-09 
    72     13    3.610496E-09    1.095867E-09 
    72     14   -6.923235E-10   -1.541993E-09 
    72     15   -1.388366E-10   -1.361750E-09 
    72     16   -2.398774E-09   -1.092392E-09 
    72     17    2.188914E-09    2.738975E-09 
    72     18    3.632579E-09    2.060758E-09 
    72     19    2.283968E-09   -4.236146E-10 
    72     20   -2.378766E-09    2.858097E-09 
    72     21   -1.344009E-09   -2.836243E-11 
    72     22    3.971757E-09    9.277822E-10 
    72     23   -6.264133E-10   -2.356297E-09 
    72     24   -1.511368E-09   -1.499592E-09 
    72     25    1.082039E-09   -1.210517E-09 
    72     26    3.941139E-09   -4.889165E-09 
    72     27    1.496335E-09   -7.846216E-10 
    72     28    1.223939E-09    5.202508E-10 
    72     29   -2.613537E-09   -1.059297E-09 
    72     30    1.802201E-09    2.165810E-09 
    72     31    4.745419E-09   -1.533756E-09 
    72     32    1.070300E-09   -7.690178E-10 
    72     33   -2.085830E-09    3.516450E-09 
    72     34   -1.116243E-09   -1.276819E-09 
    72     35    1.840877E-09   -1.337355E-10 
    72     36   -5.366780E-10   -5.573769E-10 
    72     37   -2.231728E-09    6.032519E-10 
